Customer id,Recency,Frequency,Monetary,Category_Books,Category_Clothing,Category_Electronics,Category_Groceries,Mall_CYB,Mall_MK,Mall_ST,Age_scaled
C00407,207.0,3.0,6002.53,0.06677850839562652,0.2278839089517254,0.5240057109252265,0.07578471078028765,0.0,0.0,0.3333333333333333,-1.1139407164318056
C00408,131.0,4.0,3737.5499999999997,0.1990100466883386,0.36598306377172213,0.0,0.11957030675174912,0.0,0.25,0.25,1.3000588342439163
C00409,638.0,1.0,1510.85,0.0,0.0,0.757600026475163,0.0,0.0,0.0,1.0,0.5624478604263347
C00410,127.0,2.0,3123.06,0.07004988696983087,0.6201577939584895,0.26588025846445473,0.04391206060722496,0.0,0.5,0.0,-0.17516311339124707
C00411,30.0,3.0,9753.68,0.04426636920628932,0.246423913845851,0.5434728225654316,0.019907358043323133,0.0,0.3333333333333333,0.3333333333333333,0.5624478604263347
C00412,414.0,3.0,7403.34,0.06318499488068899,0.19827807449070284,0.4039703701302385,0.0,0.6666666666666666,0.0,0.3333333333333333,0.2271701450547066
C00413,25.0,4.0,10462.39,0.11871188131966023,0.0814737359245832,0.6863861890065273,0.0,0.0,0.25,0.25,1.4341699203925675
C00414,405.0,2.0,2874.69,0.03417759828016238,0.2997471031659066,0.23922579478135034,0.10727765428620128,0.0,0.0,0.5,-1.583329517952085
C00415,141.0,3.0,3140.2400000000002,0.3793531704583089,0.41853170458308914,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.031836661946614
C00416,8.0,2.0,3980.2400000000002,0.0,0.22602908367334631,0.7261295801258215,0.047841336200832106,0.5,0.0,0.0,0.2942256881290322
C00417,33.0,3.0,5686.62,0.2861998867517084,0.15242094601010792,0.3837446497216272,0.0,0.0,0.0,0.3333333333333333,-0.04105202724259586
C00418,59.0,2.0,3001.56,0.38482655685710093,0.0,0.0,0.0,0.0,0.5,0.0,-0.04105202724259586
C00419,503.0,1.0,5439.73,0.0,0.2514610100133646,0.5998753614609548,0.025210810095353992,0.0,1.0,0.0,1.568281006541219
C00420,438.0,1.0,7426.79,0.0,0.12532332272758487,0.8746766772724152,0.0,1.0,0.0,0.0,-0.9127740872088288
C00421,27.0,4.0,9417.91,0.0883019693328987,0.313183073526929,0.49817316156132296,0.014561617174086392,0.0,0.0,0.25,-0.4433852856885495
C00422,259.0,1.0,4264.8,0.0,0.10054164321890827,0.737516413430876,0.0,0.0,1.0,0.0,0.2942256881290322
C00423,439.0,1.0,1998.83,0.0,0.9313898630698959,0.0,0.06861013693010411,0.0,0.0,0.0,-0.4433852856885495
C00424,313.0,4.0,7632.83,0.017158773351430595,0.1863660005528749,0.6724701061074333,0.039066768158075055,0.25,0.25,0.0,1.7023920926898701
C00425,30.0,2.0,3281.5,0.0,0.9225110467773884,0.0,0.07748895322261161,0.5,0.5,0.0,1.6353365496155445
C00426,350.0,2.0,2410.9300000000003,0.16625949322460626,0.5673661201279174,0.0,0.05688261376315362,0.5,0.0,0.5,-0.711607457985852
C00427,24.0,1.0,3748.42,0.0,0.0,0.7868648657300943,0.0,0.0,1.0,0.0,-0.3763297426142239
C00428,617.0,1.0,6353.53,0.015517358067090264,0.11753308790546359,0.8222657325927477,0.044683821434698505,0.0,1.0,0.0,0.5624478604263347
C00429,255.0,1.0,1759.47,0.08803787504191603,0.0,0.0,0.1765417995191734,0.0,1.0,0.0,0.3612812312033578
C00430,441.0,1.0,366.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3092741995398983
C00432,460.0,2.0,3587.17,0.11174268295062682,0.514001287923349,0.0,0.038230694391400456,0.5,0.5,0.0,1.3000588342439163
C00433,213.0,1.0,3169.12,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.04105202724259586
C00434,40.0,2.0,3541.7700000000004,0.11317505089263277,0.744221109784091,0.0,0.0,0.0,0.0,0.0,0.2942256881290322
C00435,11.0,2.0,3111.05,0.0,0.23748573632696351,0.0,0.051828160910303595,0.0,1.0,0.0,0.2271701450547066
C00436,299.0,1.0,215.13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.1809962595061312
C00437,85.0,3.0,4869.05,0.09784454873127203,0.19796264158306037,0.4513323954364815,0.0,0.0,0.3333333333333333,0.6666666666666666,-1.2480518025804568
C00438,182.0,1.0,1091.9299999999998,0.3065306384108872,0.4756715174049619,0.0,0.0,0.0,0.0,1.0,-0.3763297426142239
C00439,125.0,1.0,4614.37,0.0,0.04191688139442654,0.6527760019244231,0.0,1.0,0.0,0.0,-0.711607457985852
C00440,79.0,2.0,2091.4700000000003,0.18888150439642926,0.6540280281333225,0.0,0.15709046747024816,0.0,0.0,1.0,-0.711607457985852
C00442,301.0,2.0,1246.99,0.5949686845924987,0.0,0.0,0.0,0.5,0.0,0.5,-0.3092741995398983
C00443,6.0,4.0,12698.89,0.004105083200185214,0.26343011082070955,0.544505070915647,0.034485691269079424,0.0,0.5,0.0,-0.711607457985852
C00444,115.0,3.0,3418.15,0.21997864341822332,0.23430510656349193,0.21559908137442768,0.0559981276421456,0.0,0.3333333333333333,0.0,0.4283367742776834
C00445,5.0,4.0,6201.92,0.09779713379082605,0.11765711263608687,0.49054002631443155,0.050632707290645465,0.25,0.25,0.25,-1.04688517335748
C00447,432.0,1.0,1232.15,0.325317534391105,0.0,0.0,0.26477295783792554,0.0,0.0,0.0,0.8306700327236372
C00448,325.0,1.0,2387.56,0.0,0.9425606058067652,0.0,0.05743939419323493,1.0,0.0,0.0,0.16011460198038097
C00450,192.0,4.0,5342.33,0.15859746589971044,0.04567108359086767,0.5352907813631881,0.06443817585210948,0.0,0.0,0.0,0.16011460198038097
C00451,497.0,1.0,1533.55,0.0,0.0,0.0,0.12416941084411982,0.0,0.0,1.0,-0.9127740872088288
C00452,473.0,2.0,3988.9,0.10048885657700118,0.09883927899922283,0.20816766527112737,0.13746646945273133,0.0,0.5,0.0,-1.04688517335748
C00453,717.0,1.0,154.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9127740872088288
C00454,169.0,2.0,4995.69,0.02457718553393025,0.0,0.934995966523143,0.0,0.0,0.0,0.5,-0.2422186564655727
C00455,61.0,4.0,7913.5,0.1331269349845201,0.46990712074303403,0.1491969419346686,0.07804764010867504,0.75,0.25,0.0,-1.3151073456547826
C00456,288.0,1.0,1568.4,0.25557255802091305,0.0,0.0,0.0,1.0,0.0,0.0,-1.1139407164318056
C00457,83.0,5.0,9617.57,0.08758865285098004,0.1380234300348217,0.6158561882055447,0.008044651611581721,0.2,0.0,0.0,-0.5774963718372007
C00459,235.0,5.0,13762.89,0.10544805633119207,0.19381103823397558,0.5519988897680648,0.009964476937619933,0.2,0.2,0.4,1.7023920926898701
C00460,581.0,1.0,370.51,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9798296302831544
C00461,430.0,2.0,2651.0200000000004,0.1512021787840152,0.0,0.4015284682876779,0.0,0.5,0.0,0.0,-1.2480518025804568
C00462,112.0,6.0,8342.07,0.19553300319944572,0.19041077334522488,0.25401009581554695,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,-1.4492184318034338
C00463,187.0,2.0,1248.16,0.0,0.6984921804896808,0.0,0.0,0.0,0.5,0.0,-1.6503850610264106
C00464,545.0,2.0,2080.4800000000005,0.3853341536568484,0.12913366146273939,0.0,0.0,1.0,0.0,0.0,1.367114377318242
C00465,103.0,3.0,5223.51,0.02141854806442411,0.48049108741057256,0.0,0.08830843628135103,0.3333333333333333,0.0,0.6666666666666666,-1.2480518025804568
C00466,96.0,1.0,910.22,0.49173826107973895,0.0,0.0,0.0,0.0,0.0,1.0,-0.9127740872088288
C00467,12.0,3.0,5032.71,0.19539174718988378,0.02668741095751593,0.6775633803656479,0.0,0.3333333333333333,0.6666666666666666,0.0,-0.04105202724259586
C00468,415.0,1.0,141.42,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.7023920926898701
C00469,3.0,3.0,7934.4400000000005,0.14852970089886625,0.050696709534636356,0.7130900227363242,0.03578072302519145,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6295034035006603
C00470,228.0,4.0,13231.56,0.06817639038783031,0.17934619954109718,0.6501334687670993,0.010364613091729168,0.25,0.75,0.0,1.4341699203925675
C00471,713.0,1.0,1529.42,0.0,0.5577996887709066,0.0,0.0,1.0,0.0,0.0,0.16011460198038097
C00472,39.0,3.0,4796.87,0.29487561680846053,0.31389843793973987,0.18064279415535547,0.0,0.3333333333333333,0.6666666666666666,0.0,0.6965589465749858
C00473,202.0,2.0,8480.289999999999,0.05590256936967958,0.04367539317641261,0.8435029934117819,0.0,0.0,0.5,0.5,-0.6445519149115264
C00474,158.0,6.0,12046.42,0.025407548466681387,0.5825348941843302,0.32422329621580526,0.06783426113318314,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.2271701450547066
C00475,247.0,4.0,8940.32,0.04483508420280259,0.0,0.8131867763122572,0.03840466560481057,0.25,0.25,0.25,1.6353365496155445
C00476,5.0,5.0,5322.66,0.22557518233364526,0.29333077821991266,0.41949889716795746,0.04468818222467714,0.0,0.2,0.4,0.7636144896493114
C00477,265.0,2.0,3935.35,0.23399189398655776,0.17488152260917073,0.5197657133418883,0.0,0.0,0.5,0.5,0.026003515831729752
C00478,107.0,3.0,4212.1,0.18661712684884027,0.6022482847035922,0.0,0.03255858123026519,0.0,0.3333333333333333,0.3333333333333333,1.2330032911695907
C00479,323.0,3.0,7487.620000000001,0.0,0.19476816398268074,0.5513848192082396,0.033190786925618554,0.0,0.6666666666666666,0.3333333333333333,0.49539231735200906
C00481,724.0,1.0,1511.34,0.2652215914354149,0.0,0.0,0.0,0.0,0.0,0.0,-0.711607457985852
C00482,47.0,1.0,4495.75,0.0,0.3042606906522827,0.6652349441138852,0.030504365233831942,0.0,0.0,0.0,0.6295034035006603
C00483,57.0,3.0,7635.910000000001,0.0,0.514783437730408,0.35603091183631025,0.03591975285198489,0.3333333333333333,0.0,0.0,0.16011460198038097
C00484,10.0,3.0,11641.4,0.040490834435720796,0.1509552115724913,0.6528433006339445,0.0649028467366468,0.0,0.6666666666666666,0.3333333333333333,1.2330032911695907
C00485,698.0,1.0,1470.06,0.052161136280151836,0.5411071656939173,0.0,0.4067316980259309,0.0,0.0,0.0,-0.9127740872088288
C00486,235.0,3.0,2859.99,0.14015433620397275,0.37234745576033473,0.31089968846044913,0.0,0.3333333333333333,0.0,0.0,0.2942256881290322
C00487,227.0,1.0,1198.14,0.5784549384879897,0.0,0.0,0.0,0.0,0.0,1.0,-1.4492184318034338
C00488,7.0,4.0,13221.6,0.10228943546923218,0.3881897803594119,0.337672445089853,0.01037242088703334,0.25,0.0,0.0,-0.3763297426142239
C00489,338.0,2.0,5860.63,0.0,0.08605047580208955,0.6201210450071067,0.05300112786509301,0.5,0.0,0.0,1.568281006541219
C00490,361.0,1.0,1984.17,0.0,0.2293150284501832,0.7706849715498169,0.0,0.0,0.0,0.0,0.16011460198038097
C00491,203.0,5.0,10441.75,0.03838820121148275,0.4778509349486437,0.2827667775995403,0.026267627552852727,0.0,0.6,0.2,-0.3763297426142239
C00492,333.0,4.0,5345.55,0.1388351058356951,0.4308630543162069,0.2949836780125525,0.05143717671708243,0.25,0.25,0.25,-0.6445519149115264
C00493,57.0,4.0,10930.36,0.04420256972322961,0.3527248873779089,0.5054801488697537,0.027298277458381977,0.25,0.25,0.0,-1.583329517952085
C00494,26.0,5.0,15885.27,0.006206378613646479,0.5315855506390511,0.3625572621680337,0.03453262047166967,0.2,0.2,0.2,0.16011460198038097
C00495,726.0,1.0,905.9100000000001,0.44247221026371275,0.0,0.0,0.0,0.0,0.0,0.0,-1.2480518025804568
C00497,189.0,4.0,6226.5599999999995,0.0,0.34413223352862576,0.4797641073080481,0.08730502877993628,0.75,0.0,0.0,0.026003515831729752
C00498,134.0,2.0,4377.04,0.057854166285891837,0.0,0.6881705444775464,0.0,0.0,0.0,0.5,-0.9798296302831544
C00500,448.0,3.0,7247.630000000001,0.0,0.27433243694835413,0.550658629096684,0.018922047621084404,0.0,0.0,0.3333333333333333,-0.8457185441345032
C00501,246.0,5.0,9541.41,0.10845357237557135,0.16410677247911995,0.5342711402193177,0.03184644617514602,0.4,0.4,0.0,-0.711607457985852
C00502,134.0,5.0,9887.8,0.08748862234268494,0.38847064058739056,0.28677865652622425,0.06525314023341897,0.2,0.2,0.2,-0.2422186564655727
C00503,172.0,4.0,6808.17,0.0321334514267417,0.8026224374538239,0.0,0.0402868906034955,0.25,0.0,0.25,-0.4433852856885495
C00504,640.0,2.0,4204.95,0.0,0.3253023222630472,0.5741400016647047,0.03261394309088098,0.0,0.5,0.0,-0.7786630010601776
C00505,214.0,3.0,5989.22,0.12183890389733555,0.2875499647700368,0.3708446174961013,0.06667646204347144,0.0,0.3333333333333333,0.6666666666666666,0.2942256881290322
C00507,96.0,4.0,8077.92,0.08696174262681483,0.2995201735100125,0.46832352882920353,0.031478400380295916,0.5,0.0,0.0,-0.8457185441345032
C00508,213.0,4.0,3404.06,0.3796613455697021,0.4719658290394411,0.0,0.0,0.0,0.5,0.0,0.9647811188722883
C00509,426.0,1.0,2339.1800000000003,0.209197240058482,0.13431202387161312,0.6564907360699048,0.0,0.0,1.0,0.0,0.09305905890605537
C00510,50.0,3.0,4034.0600000000004,0.1554265429864702,0.4885946168376276,0.0,0.11658973837771376,0.0,0.0,0.6666666666666666,-0.5774963718372007
C00511,167.0,5.0,7528.79,0.08388731788242199,0.4999900382398765,0.2571316240723941,0.03643082088888121,0.4,0.0,0.2,-0.3092741995398983
C00512,5.0,4.0,9304.449999999999,0.0784366620273095,0.14701352578604862,0.6068945504570393,0.014739183938867959,0.5,0.25,0.0,0.16011460198038097
C00513,62.0,1.0,905.9100000000001,0.44247221026371275,0.0,0.0,0.0,0.0,0.0,1.0,1.031836661946614
C00514,693.0,1.0,1499.8799999999999,0.0,0.5744992932767955,0.0,0.2382657279249007,0.0,0.0,0.0,0.2942256881290322
C00515,115.0,4.0,9194.37,0.10232022422417196,0.130669094239192,0.6727203712706797,0.017691261065195328,0.0,0.25,0.0,-1.1809962595061312
C00516,164.0,3.0,3418.67,0.11725027569200888,0.2633802034124382,0.0,0.12736239531747726,0.0,0.3333333333333333,0.0,0.2271701450547066
C00517,55.0,2.0,2704.1900000000005,0.1936328438460315,0.0,0.41209752273323985,0.0,0.5,0.0,0.0,-0.9127740872088288
C00518,153.0,3.0,6025.120000000001,0.15148577953634118,0.1446991927131742,0.34322137982314044,0.0,0.0,0.3333333333333333,0.3333333333333333,0.8306700327236372
C00519,238.0,4.0,5968.119999999999,0.26816484923225403,0.45839560866738605,0.19178903909438813,0.04595752096137476,0.25,0.0,0.25,0.5624478604263347
C00520,105.0,4.0,6820.860000000001,0.06740938825895855,0.5679958245734409,0.29044431347366756,0.04021193808405391,0.25,0.0,0.25,1.1659477480952651
C00521,36.0,3.0,6285.9400000000005,0.03398377967336628,0.40182693439644673,0.43173495133583845,0.08318564924259537,0.6666666666666666,0.3333333333333333,0.0,-1.4492184318034338
C00522,133.0,4.0,3746.8599999999997,0.029859669162979136,0.767661455191814,0.20247887564520692,0.0,0.0,0.75,0.25,1.3000588342439163
C00523,60.0,6.0,12307.23,0.1746591231333127,0.20241841584174503,0.42984489604890785,0.011143043560573742,0.16666666666666666,0.6666666666666666,0.0,-0.5104408287628751
C00524,490.0,2.0,4188.19,0.03288055221945519,0.33030497661280894,0.43357393050458554,0.0,0.5,0.0,0.0,1.367114377318242
C00525,176.0,6.0,8710.7,0.12269507617068662,0.41942094205976554,0.24326058755323907,0.015743855258475204,0.16666666666666666,0.0,0.6666666666666666,-1.5162739748777594
C00527,495.0,1.0,2182.2200000000003,0.0,0.07791148463491307,0.8226301656111665,0.0994583497539203,0.0,0.0,1.0,1.367114377318242
C00528,122.0,3.0,4616.49,0.14082560560079196,0.42695207831057796,0.0,0.029706551947475245,0.6666666666666666,0.3333333333333333,0.0,0.7636144896493114
C00529,61.0,3.0,8640.41,0.0684817039932133,0.3672441469791364,0.3704743177696429,0.0158719320032267,0.3333333333333333,0.0,0.6666666666666666,1.1659477480952651
C00530,473.0,1.0,3834.65,0.07642679253647659,0.35671573676867513,0.5310941024604592,0.035763368234389054,1.0,0.0,0.0,0.5624478604263347
C00531,209.0,2.0,1668.91,0.24018071675524744,0.4571846294887082,0.0,0.0,0.5,0.0,0.5,1.2330032911695907
C00532,491.0,2.0,7521.4400000000005,0.05387266268161416,0.10150582867110552,0.6634447658958923,0.014688676636388776,0.0,0.0,0.0,1.3000588342439163
C00533,116.0,5.0,10688.5,0.0,0.25595359498526454,0.6529728212564906,0.025661224680731624,0.2,0.4,0.2,-1.583329517952085
C00534,406.0,2.0,6188.369999999999,0.03939971268686261,0.36332830777733066,0.5751110550920517,0.022160924443754976,0.0,0.0,0.0,-1.4492184318034338
C00535,126.0,6.0,10487.07,0.05540346350315198,0.250876555606094,0.42202636198671317,0.07213549637792062,0.3333333333333333,0.3333333333333333,0.0,-0.5774963718372007
C00536,280.0,2.0,4415.09,0.03203105712454332,0.8707410267967357,0.0,0.09722791607872093,0.0,0.0,0.0,0.8977255757979627
C00537,61.0,1.0,3123.09,0.0,0.11214854519082063,0.8878514548091794,0.0,0.0,0.0,1.0,-1.5162739748777594
C00538,297.0,2.0,5823.629999999999,0.0688299222306362,0.4075791216131519,0.3056255290943964,0.0,0.0,0.5,0.0,-0.3763297426142239
C00539,406.0,1.0,1112.7,0.3602408555765256,0.0,0.0,0.0,0.0,0.0,1.0,0.7636144896493114
C00541,638.0,1.0,1707.99,0.155721052230985,0.13419867797820834,0.5377080662064767,0.1723722035843301,0.0,0.0,0.0,-0.3092741995398983
C00542,219.0,5.0,8915.5,0.02983231450844036,0.17405978352307777,0.4529033705344624,0.0,0.4,0.0,0.2,-0.4433852856885495
C00543,254.0,2.0,4382.05,0.05750048493285105,0.12012870688376444,0.453477253796739,0.0,0.5,0.0,0.5,-0.3092741995398983
C00544,507.0,1.0,3070.96,0.0,0.0395511501289499,0.9604488498710501,0.0,0.0,0.0,0.0,-0.9127740872088288
C00545,124.0,3.0,7148.289999999999,0.12504109374409822,0.17462358130406014,0.6517992414969175,0.0,0.0,0.3333333333333333,0.3333333333333333,-1.04688517335748
C00546,13.0,5.0,4381.04,0.0914942570713803,0.3122272337161952,0.0,0.10576940635100339,0.4,0.0,0.0,-1.583329517952085
C00547,314.0,2.0,5095.08,0.0,0.1966583449131319,0.5869839138934031,0.06163200577812321,0.0,1.0,0.0,-1.2480518025804568
C00548,6.0,3.0,4152.76,0.11498858590431424,0.12043074967009891,0.4285944769261888,0.0,0.0,0.6666666666666666,0.0,1.6353365496155445
C00549,558.0,2.0,5297.9400000000005,0.09112409729064504,0.23201282007723756,0.5086108940456101,0.051750302947938254,0.0,0.5,0.0,1.5012254634668931
C00550,147.0,2.0,1894.9599999999998,0.08302022206273482,0.7218516485836113,0.0,0.1951281293536539,0.0,0.5,0.5,-0.10810757031692148
C00551,387.0,1.0,4456.25,0.0,0.2009312762973352,0.5968875175315568,0.0,0.0,0.0,1.0,1.5012254634668931
C00552,22.0,3.0,4911.2,0.09053184557745561,0.7137420589672585,0.14244380192213718,0.05328229353314873,0.0,1.0,0.0,0.4283367742776834
C00553,65.0,1.0,1639.63,0.21783573123204625,0.4851460390453944,0.0,0.2970182297225593,0.0,0.0,0.0,-0.10810757031692148
C00554,42.0,4.0,12424.64,0.023520198573157854,0.4708418111108249,0.4166221315064259,0.015325997372962112,0.0,0.0,0.25,1.1659477480952651
C00555,8.0,5.0,8225.91,0.27066063207596486,0.0483703322793466,0.37737466128367564,0.07415957626572622,0.6,0.0,0.0,0.16011460198038097
C00556,326.0,2.0,5556.54,0.0,0.23614695475961658,0.5716902964794638,0.0,0.5,0.0,0.5,-0.04105202724259586
C00557,98.0,2.0,3104.3599999999997,0.0,0.7208700021904676,0.2791299978095324,0.0,0.5,0.0,0.5,-1.1139407164318056
C00558,213.0,5.0,7962.26,0.1996003647205693,0.32846076365253085,0.11167306769685995,0.10659410770308933,0.2,0.0,0.0,-0.2422186564655727
C00559,87.0,3.0,9907.99,0.035434028496193475,0.265397926320071,0.5423319967016519,0.07585998774726255,0.0,0.3333333333333333,0.0,0.49539231735200906
C00560,403.0,2.0,5045.07,0.12951455579407223,0.27113201600770653,0.47853250797313013,0.027182972684224396,0.0,0.5,0.5,1.5012254634668931
C00561,43.0,2.0,5433.87,0.07073227736401497,0.5034643817389817,0.2901891285584675,0.050475995929236434,0.0,0.5,0.0,-0.17516311339124707
C00562,375.0,1.0,2437.41,0.05037314198267834,0.3524150635305509,0.0,0.09915443031742711,0.0,1.0,0.0,-1.04688517335748
C00563,93.0,6.0,7262.1900000000005,0.15450298050588046,0.4102743111926292,0.16761748177891242,0.01888411071591352,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.8306700327236372
C00564,70.0,2.0,7450.2300000000005,0.15580727037957218,0.21660539339053964,0.6275873362298883,0.0,0.0,0.0,0.5,0.7636144896493114
C00565,500.0,1.0,4738.65,0.09267618414527345,0.24107076910090428,0.6662530467538224,0.0,0.0,0.0,0.0,0.09305905890605537
C00566,664.0,1.0,1539.6200000000001,0.2603499564827685,0.4116015640222912,0.0,0.0,0.0,0.0,0.0,0.6965589465749858
C00567,8.0,2.0,1614.3899999999999,0.0,0.8473045546615131,0.0,0.08494849447779038,0.0,0.5,0.5,0.026003515831729752
C00568,44.0,4.0,11956.33,0.12079877353669564,0.02247010579333291,0.7737449535099818,0.04074327155573659,0.0,0.25,0.0,-1.1809962595061312
C00569,49.0,3.0,4020.12,0.0,0.652602409878312,0.0,0.09197735390983353,0.0,0.3333333333333333,0.6666666666666666,-0.3092741995398983
C00570,46.0,2.0,5371.5599999999995,0.07462264221194588,0.5860197037732056,0.2198002070162113,0.02553075828995673,0.0,0.5,0.0,1.7694476357641957
C00571,47.0,4.0,9118.76,0.043957731095017306,0.18588382630971753,0.3510400536915107,0.02380148178041751,0.25,0.25,0.25,1.031836661946614
C00573,458.0,1.0,1577.46,0.25410469996069635,0.0,0.0,0.0,0.0,1.0,0.0,-1.04688517335748
C00574,61.0,1.0,146.35,0.8401093269559277,0.0,0.0,0.15989067304407242,0.0,0.0,0.0,-1.04688517335748
C00575,180.0,2.0,2221.93,0.10971542757872658,0.6156269549445752,0.0,0.27465761747669815,0.0,0.0,0.5,1.0988922050209395
C00576,78.0,1.0,791.38,0.3736763628092699,0.0,0.0,0.1867370921681114,0.0,0.0,0.0,-0.711607457985852
C00577,57.0,3.0,3781.83,0.03880132105356402,0.5405425415737883,0.0,0.0,0.3333333333333333,0.0,0.0,-1.3821628887291082
C00578,20.0,3.0,6993.49,0.11432346367836374,0.3662019964281067,0.427644852570033,0.019609665560399742,0.6666666666666666,0.0,0.0,1.367114377318242
C00579,95.0,4.0,7167.27,0.14318841065008014,0.41309313029926314,0.3105826904804758,0.0,0.0,0.0,0.25,-0.17516311339124707
C00580,111.0,6.0,8509.91,0.09079061940725577,0.46873233676971904,0.16400525975010313,0.07713947621067674,0.0,0.0,0.5,-0.8457185441345032
C00581,93.0,4.0,5890.099999999999,0.18325665099064534,0.5185633520653299,0.0,0.12405731651415086,0.0,0.25,0.5,1.568281006541219
C00582,640.0,1.0,905.9100000000001,0.44247221026371275,0.0,0.0,0.0,0.0,0.0,1.0,-0.3763297426142239
C00583,178.0,3.0,6271.07,0.10182632309956674,0.23654177038368251,0.3560556651416744,0.0,0.0,0.3333333333333333,0.3333333333333333,-0.7786630010601776
C00585,161.0,4.0,8855.62,0.05119122094218134,0.29689282060431677,0.48671126358177064,0.0,0.25,0.25,0.25,-0.2422186564655727
C00586,31.0,2.0,5019.73,0.15165556713209677,0.45763815982134504,0.17262283031159048,0.08610622483679402,0.0,0.5,0.0,1.3000588342439163
C00587,391.0,1.0,905.9100000000001,0.44247221026371275,0.0,0.0,0.0,0.0,0.0,1.0,-0.7786630010601776
C00588,444.0,3.0,9202.32,0.09927496544349687,0.0,0.6871788853245704,0.032403785132444865,0.0,0.3333333333333333,0.0,1.367114377318242
C00589,56.0,3.0,5090.32,0.3051694196042685,0.4595172798566692,0.2091145546841849,0.026198745854877498,0.0,0.3333333333333333,0.3333333333333333,0.49539231735200906
C00590,379.0,4.0,7984.57,0.0695829581304942,0.5506433032711843,0.0,0.10517660938535199,0.5,0.25,0.25,0.6965589465749858
C00591,516.0,1.0,1505.02,0.0,0.9088782873317299,0.0,0.09112171266827018,0.0,1.0,0.0,1.7023920926898701
C00592,211.0,6.0,6699.34,0.1517015108951031,0.3201046670269011,0.0,0.14606214940576234,0.0,0.16666666666666666,0.16666666666666666,-0.711607457985852
C00593,449.0,2.0,1909.3500000000001,0.12005132636761202,0.3996124335506848,0.0,0.0,0.0,0.0,0.5,-0.04105202724259586
C00594,563.0,2.0,3589.84,0.1215987342054242,0.38104205201346025,0.45915695407037643,0.0382022597107392,0.5,0.0,0.5,1.7694476357641957
C00595,122.0,2.0,2804.81,0.21909861987086468,0.42047054880722756,0.0,0.12379804692652979,0.5,0.5,0.0,0.2942256881290322
C00596,41.0,2.0,1997.0900000000001,0.3678301929307142,0.0,0.0,0.1668377489246854,0.0,0.0,0.5,-0.5104408287628751
C00597,164.0,3.0,9152.86,0.09777162548099719,0.10521083027600116,0.6877391329049063,0.03393693337383069,0.3333333333333333,0.6666666666666666,0.0,-1.04688517335748
C00598,682.0,1.0,2630.62,0.0,0.7636070584120854,0.0,0.0521321969725768,1.0,0.0,0.0,1.1659477480952651
C00599,194.0,5.0,6977.27,0.1404231167777655,0.5573899247126741,0.0,0.06899403348300982,0.2,0.0,0.8,-0.6445519149115264
C00600,42.0,1.0,777.1099999999999,0.35253696387898753,0.0,0.0,0.0,0.0,0.0,0.0,-0.3763297426142239
C00601,308.0,2.0,2051.7,0.0,0.6667056587220355,0.0,0.0668421309158259,0.0,0.0,1.0,0.8306700327236372
C00602,113.0,2.0,4915.63,0.0,0.7069144748485952,0.23728799767272965,0.055797527478675155,0.5,0.0,0.0,1.031836661946614
C00603,401.0,4.0,6464.18,0.062009411866625,0.40968692084688235,0.428954639258189,0.021215374571871448,0.5,0.0,0.25,-1.5162739748777594
C00604,679.0,1.0,542.04,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.2480518025804568
C00605,309.0,4.0,6296.9,0.2274944814114882,0.47486699804665794,0.0,0.021778970604583208,0.0,0.5,0.25,-0.10810757031692148
C00606,99.0,4.0,2859.88,0.4485363022224709,0.0,0.0,0.2531120186860987,0.0,0.0,0.5,-1.04688517335748
C00608,379.0,2.0,4354.48,0.06402601458727564,0.4420849332182029,0.32051358600797347,0.031494001579981994,0.5,0.5,0.0,-1.3821628887291082
C00609,239.0,2.0,4209.35,0.0,0.4068609167686222,0.5184197085060639,0.07471937472531387,0.0,0.5,0.0,1.0988922050209395
C00610,32.0,3.0,6300.75,0.15978573979288183,0.2106955521168115,0.35678133555529107,0.02036582946474626,0.0,0.6666666666666666,0.0,1.4341699203925675
C00611,59.0,3.0,3193.66,0.25562833864594225,0.4283110913497366,0.0,0.09409580230832335,0.3333333333333333,0.0,0.0,0.3612812312033578
C00612,315.0,1.0,3258.94,0.0,0.5327836658545416,0.4672163341454584,0.0,1.0,0.0,0.0,-0.6445519149115264
C00613,235.0,2.0,3090.38,0.0,0.0,0.7860230780680693,0.014603382108349133,0.0,0.0,0.0,-0.5104408287628751
C00614,507.0,2.0,2486.3500000000004,0.1612162406740805,0.0,0.0,0.12097653186397733,0.0,0.0,0.0,-0.6445519149115264
C00615,319.0,2.0,4514.26,0.0,0.45546778431016377,0.4573950104779078,0.03037928697062198,0.5,0.0,0.0,1.0988922050209395
